資料区分,都道府県コード,警察署等コード,本票番号,事故内容,死者数,負傷者数,路線コード,上下線,地点コード,市区町村コード,発生日時　　年,発生日時　　月,発生日時　　日,発生日時　　時,発生日時　　分,昼夜,天候,地形,路面状態,道路形状,環状交差点の直径,信号機,一時停止規制　標識（当事者A）,一時停止規制　表示（当事者A）,一時停止規制　標識（当事者B）,一時停止規制　表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,中央分離帯施設等,歩車道区分,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,車両形状（当事者A）,車両形状（当事者B）,速度規制（指定のみ）（当事者A）,速度規制（指定のみ）（当事者B）,車両の衝突部位（当事者A）,車両の衝突部位（当事者B）,車両の損壊程度（当事者A）,車両の損壊程度（当事者B）,エアバッグの装備（当事者A）,エアバッグの装備（当事者B）,サイドエアバッグの装備（当事者A）,サイドエアバッグの装備（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,地点　緯度（北緯）,地点　経度（東経）,曜日(発生年月日),祝日(発生年月日)
1,52,113,0005,2,000,001,37000,0,0000,481,2019,01,04,08,50,12,2,2,2,01,00,7,09,22,09,22,11,9,30,70,5,4,21,45,55,04,14,31,31,01,11,10,10,20,70,3,3,2,2,2,2,2,4,353224252,1353010589,6,3
1,52,113,0006,1,001,000,00270,2,5700,483,2019,01,30,11,18,12,1,3,1,01,00,7,09,22,00,23,14,8,30,70,4,2,01,75,75,04,61,31,00,01,00,04,00,10,00,3,0,2,0,2,0,4,1,352842920,1353748306,4,3
1,52,114,0001,2,000,001,20990,0,0000,201,2018,12,26,18,40,22,3,2,2,14,00,7,00,23,00,23,03,9,01,70,4,3,21,35,45,04,04,31,31,01,01,03,03,10,13,3,3,2,2,2,2,4,2,360118075,1361236396,4,3
1,52,114,0002,2,000,001,37000,0,0000,201,2018,12,25,14,14,12,2,2,1,01,00,1,09,22,00,23,14,9,30,70,4,2,01,75,35,14,61,31,00,11,00,03,00,80,00,4,0,2,0,2,0,4,2,360228373,1361116971,3,3
1,52,114,0003,2,000,001,37000,0,0000,201,2019,01,01,16,00,13,2,2,2,14,00,7,00,23,00,23,04,9,01,70,4,2,21,55,45,03,03,31,31,01,01,03,03,10,30,3,3,2,2,2,2,4,2,360209796,1361151608,3,1
1,52,114,0004,2,000,001,99000,0,0000,201,2018,12,14,19,15,22,2,2,2,00,00,7,00,23,00,23,00,0,20,70,0,4,01,65,65,04,61,31,00,01,00,10,00,10,00,3,0,2,0,2,0,4,2,360157243,1361245493,6,3
1,52,114,0005,2,000,001,00080,2,0000,201,2018,12,12,23,20,22,3,2,2,01,00,1,09,22,09,22,18,9,30,70,1,2,21,35,01,03,04,31,31,01,01,10,10,50,80,2,2,2,2,2,2,2,4,355935823,1361215773,4,3
1,52,114,0006,2,000,001,00080,1,0000,201,2018,12,17,18,28,22,3,3,2,01,00,1,09,22,09,22,18,9,30,70,1,2,21,75,55,04,14,31,01,01,11,10,10,50,50,3,3,2,2,2,2,4,2,360114182,1361251446,2,3
1,52,114,0007,2,000,001,10100,0,0000,201,2018,12,18,00,09,22,3,2,2,01,00,1,09,22,09,22,15,9,30,70,4,2,21,25,65,03,04,31,31,01,01,03,04,50,80,2,2,2,2,2,2,4,2,360324604,1361115733,3,3
1,52,114,0008,2,000,001,10100,0,9999,201,2018,12,16,13,03,12,2,2,1,14,00,7,00,23,00,23,03,9,01,70,4,2,21,01,00,03,00,31,00,01,00,04,00,30,00,3,0,2,0,2,0,2,0,360323545,1361110726,1,3
1,52,114,0009,1,001,000,37000,0,0000,201,2019,01,18,17,49,21,3,3,2,14,00,7,00,23,00,23,03,9,01,70,4,4,21,25,35,03,51,31,00,01,00,10,00,10,30,3,1,2,0,2,0,4,1,360113130,1361144603,6,3
1,52,114,0010,2,000,001,21540,0,0000,201,2019,01,16,19,28,22,2,3,1,07,00,7,00,23,00,23,04,9,01,70,4,2,21,55,25,03,03,31,31,01,01,10,04,10,50,2,2,2,2,2,2,4,2,360249289,1361254602,4,3
1,52,114,0011,2,000,001,37000,0,0000,201,2018,12,29,15,03,12,3,2,2,07,00,7,00,23,00,23,03,9,01,70,4,3,21,35,25,03,03,31,31,01,01,03,03,10,30,3,3,2,2,2,2,4,2,360314903,1361310454,7,3
1,52,114,0012,2,000,001,10100,0,0000,201,2018,12,28,07,40,11,5,3,2,01,00,7,01,21,09,22,14,9,30,70,4,2,21,45,35,04,51,31,00,01,00,02,00,10,20,3,3,2,0,2,0,4,2,360333214,1361148184,6,3
1,52,114,0013,2,000,001,99000,0,0000,201,2019,01,22,13,20,12,2,2,1,00,00,7,00,23,00,23,00,0,20,70,0,4,21,45,35,03,04,31,31,01,01,10,10,80,30,3,3,2,2,2,2,2,4,360247875,1361338524,3,3
1,52,114,0014,2,000,001,21540,0,0000,201,2019,01,14,10,53,12,1,2,1,01,00,1,09,22,00,23,15,9,30,70,5,2,01,65,65,04,61,31,00,01,00,10,00,10,00,3,0,2,0,2,0,4,2,360300086,1361254681,2,1
1,52,059,0006,2,000,001,50020,2,0000,322,2019,01,26,13,10,12,5,3,4,14,00,7,00,23,00,23,03,9,01,70,6,4,21,35,25,03,04,31,31,01,01,04,04,10,10,2,2,2,2,2,2,4,4,360449524,1362142770,7,3
1,52,059,0007,2,000,001,43010,1,0107,210,2019,02,08,04,30,22,2,3,1,14,00,7,00,23,00,23,05,9,01,70,1,3,21,45,35,11,14,01,01,11,11,10,10,80,60,3,1,2,2,2,2,4,2,360719370,1361647231,6,3
1,52,059,0008,1,001,001,44260,2,0106,483,2019,02,23,19,58,22,2,3,1,14,00,7,00,23,00,23,03,9,01,70,6,4,21,45,25,12,04,01,31,11,01,06,06,10,10,1,1,2,2,2,2,2,1,352713849,1353707118,7,3
1,52,101,0045,2,000,001,37000,0,0000,201,2019,01,18,17,34,21,3,2,2,07,00,1,00,23,00,23,03,9,01,70,4,2,21,75,45,03,14,31,31,01,11,03,03,85,30,3,2,1,1,2,2,4,2,360322333,1361513223,6,3
1,52,101,0046,2,000,001,37000,0,0000,201,2019,01,26,16,10,12,5,1,2,01,00,7,01,21,00,23,15,9,30,70,4,3,01,35,65,03,61,31,00,01,00,10,00,10,00,3,0,2,0,2,0,4,2,360359806,1361255468,7,3
1,52,101,0047,2,000,001,20160,0,0000,201,2019,01,03,17,58,22,2,2,1,01,00,7,01,22,00,23,15,9,30,70,4,2,01,25,55,03,61,31,00,01,00,03,00,50,00,3,0,2,0,2,0,4,2,360553022,1361504092,5,3
1,52,101,0048,2,000,001,37000,0,0000,201,2019,01,16,10,08,12,2,2,1,01,00,7,04,22,09,22,14,9,30,70,5,3,21,75,75,14,51,31,00,11,00,03,00,50,40,3,3,2,0,2,0,4,2,360409367,1361453952,4,3
1,52,101,0049,2,000,001,10010,0,0000,201,2018,12,23,16,43,13,3,2,2,01,00,1,09,22,09,22,17,9,30,70,1,2,21,75,25,03,03,31,31,01,01,05,03,10,20,3,3,2,2,2,2,4,2,360311772,1361424140,1,1
1,52,101,0050,2,000,001,10360,0,0000,201,2019,01,05,17,36,21,2,2,2,01,00,1,09,22,09,22,15,9,30,70,5,2,21,35,35,03,03,31,31,01,01,03,03,10,80,2,3,1,2,2,2,4,2,360632508,1361329173,7,3
1,52,101,0051,2,000,002,10010,0,0000,201,2019,01,05,06,43,23,3,2,2,01,00,1,09,22,09,22,18,9,30,70,4,2,21,65,45,03,14,31,31,01,11,03,03,40,10,2,2,2,1,2,2,2,2,360422230,1361245181,7,3
1,52,101,0052,2,000,001,20180,0,0000,201,2019,01,09,17,50,21,2,3,1,01,00,7,09,22,09,22,15,9,30,70,4,3,21,01,55,03,03,31,31,01,01,10,10,80,60,3,3,2,2,2,2,4,2,360239957,1361701130,4,3
1,52,101,0053,2,000,001,99000,0,0000,201,2019,01,11,15,10,12,1,2,1,00,00,7,00,23,00,23,00,0,20,70,0,2,21,55,55,03,51,31,00,01,00,10,00,50,10,3,3,2,0,2,0,4,2,360441227,1361317934,6,3
1,52,101,0054,2,000,001,37000,0,0000,201,2019,01,04,12,10,12,1,2,1,01,00,7,09,22,04,21,15,9,30,70,4,2,21,55,01,03,04,31,31,01,01,02,02,10,24,2,2,1,2,2,2,2,4,360432241,1361318968,6,3
1,52,101,0055,2,000,001,00080,2,0408,201,2019,01,29,19,22,22,1,2,1,14,00,7,00,23,00,23,04,9,01,70,1,2,21,55,45,03,03,31,31,01,01,10,10,10,30,3,3,2,2,2,2,4,2,360412648,1361435107,3,3
1,52,101,0056,2,000,001,37000,0,0000,201,2018,12,04,09,35,12,2,2,1,01,00,7,04,21,09,22,15,9,30,70,4,2,21,75,35,03,03,31,31,01,01,02,02,16,50,3,3,1,2,2,2,4,4,360312294,1361450363,3,3
1,52,101,0057,2,000,001,00080,2,0000,201,2019,01,01,21,57,22,3,2,2,01,00,1,09,22,09,22,15,9,30,70,1,2,21,45,25,03,51,31,00,01,00,10,00,10,30,3,2,2,0,2,0,4,2,360402216,1361431768,3,1
1,52,101,0058,2,000,001,00080,2,4046,201,2018,12,22,12,33,12,1,2,1,14,00,7,00,23,00,23,05,9,01,70,1,2,21,35,45,03,14,31,31,01,11,10,10,30,10,3,3,2,2,2,2,2,4,360548877,1361508448,7,2
1,52,101,0059,2,000,001,37000,0,0000,201,2019,02,09,13,40,12,2,1,1,01,00,7,01,21,09,22,14,9,30,70,5,4,21,01,35,03,03,31,31,01,01,10,10,50,80,3,3,1,2,2,2,4,2,360400262,1361251948,7,3
1,52,101,0060,2,000,001,00080,2,0000,201,2019,02,13,23,38,22,2,2,1,07,00,1,00,23,00,23,05,9,01,70,1,2,21,01,01,03,03,31,31,01,01,10,10,10,30,3,3,2,2,2,2,4,2,360325689,1361430359,4,3
1,52,101,0061,2,000,002,01580,0,0000,201,2018,08,02,08,20,12,1,3,1,14,00,7,00,23,00,23,04,9,01,70,4,3,21,25,00,04,00,31,00,01,00,04,00,13,00,3,0,2,0,2,0,2,0,360054168,1361926831,5,3
1,52,101,0062,2,000,001,37000,0,0000,201,2019,02,05,00,08,22,2,2,1,01,00,7,01,21,00,23,15,9,30,70,4,3,01,65,55,03,61,01,00,01,00,10,00,40,00,3,0,2,0,2,0,4,2,360400115,1361252007,3,3
1,52,101,0063,2,000,003,00080,1,4060,201,2019,02,18,14,08,12,2,2,1,14,00,7,00,23,00,23,05,9,01,70,1,2,21,25,45,04,04,31,31,01,01,10,10,10,13,3,3,2,2,2,2,4,2,360512534,1361452121,2,3
1,52,101,0064,2,000,002,00080,1,0408,201,2019,02,08,19,53,22,1,2,1,07,00,1,00,23,00,23,05,9,01,70,1,2,21,45,55,03,04,31,31,01,01,10,10,30,10,3,3,2,2,2,2,2,4,360346016,1361430216,6,3
1,52,101,0065,2,000,001,37000,0,0000,201,2019,02,22,08,07,12,1,2,1,01,00,7,01,22,09,22,15,9,30,70,4,3,21,35,35,03,03,31,31,01,01,10,10,80,50,3,3,2,2,2,2,4,2,360432229,1361318903,6,3
1,52,101,0066,2,000,001,37000,0,0000,201,2019,02,23,01,30,22,1,1,1,14,00,7,00,23,00,23,03,9,01,70,4,4,21,65,45,03,04,01,31,01,01,10,10,30,10,3,3,2,2,2,2,2,4,360357163,1361246869,7,3
1,52,101,0067,2,000,001,37000,0,0000,201,2019,02,22,19,18,22,1,2,1,14,00,7,00,23,00,23,03,9,01,70,4,3,01,65,45,03,61,31,00,01,00,10,00,10,00,3,0,2,0,2,0,4,2,360522431,1361430140,6,3
1,52,103,0002,2,000,001,37000,0,0000,205,2019,01,29,16,08,12,2,2,1,01,00,1,09,22,09,22,15,9,30,70,5,2,21,75,45,04,14,31,01,01,11,03,10,24,10,2,3,2,2,2,2,4,2,355934554,1362957987,3,3
1,52,104,0001,2,000,001,37000,0,0000,206,2018,12,30,17,30,21,5,3,4,14,00,7,00,23,00,23,03,9,01,70,4,2,01,55,25,04,61,31,00,01,00,10,00,40,00,4,0,2,0,2,0,4,2,360528786,1362927479,1,3
1,52,104,0002,2,000,001,04160,0,0000,206,2019,01,02,10,58,12,2,3,2,07,00,7,00,23,00,23,03,9,01,70,1,2,21,25,25,03,03,31,31,01,01,10,10,20,80,3,3,2,2,2,2,4,4,360441197,1362807692,4,3
1,52,104,0003,2,000,001,99000,0,0000,206,2019,02,18,13,05,12,1,3,1,00,00,7,00,23,00,23,00,0,20,70,0,4,21,45,75,04,14,31,01,01,11,01,03,70,10,3,3,2,1,2,2,2,4,360534586,1363001762,2,3
1,52,105,0017,2,000,001,10130,0,0000,210,2018,12,31,17,26,21,3,3,2,14,00,7,00,23,00,23,03,9,01,70,4,2,21,25,25,03,04,31,31,01,01,04,04,10,30,3,2,1,1,2,2,4,2,360859252,1361445105,2,2
1,52,105,0018,2,000,001,37000,0,0000,210,2019,02,01,09,40,12,5,2,2,14,00,7,00,23,00,23,03,9,01,70,4,2,01,45,75,03,61,31,00,01,00,03,00,10,00,3,0,2,0,2,0,4,2,360941329,1361409939,6,3
1,52,105,0019,2,000,001,10350,0,0000,210,2019,01,25,17,17,21,2,2,1,07,00,7,00,23,00,23,03,9,01,70,4,2,21,75,25,03,04,31,31,01,01,04,04,10,13,2,2,2,2,2,2,4,2,360725940,1361309718,6,3
1,52,105,0020,2,000,002,10440,0,0000,210,2019,01,16,12,51,12,2,2,1,01,00,7,04,22,09,22,15,9,30,70,4,2,21,35,45,03,03,31,31,01,01,10,10,80,50,2,2,2,2,2,2,4,2,360834311,1361645200,4,3
1,52,105,0021,2,000,002,10350,0,0000,210,2019,02,08,17,00,13,2,3,1,14,00,1,00,23,00,23,03,9,01,70,4,2,21,45,45,04,04,31,31,01,01,04,04,10,30,3,3,2,2,2,2,4,2,361137799,1361319806,6,3
1,52,105,0022,2,000,001,10350,0,0000,210,2019,02,21,19,20,22,2,3,1,07,00,1,00,23,00,23,04,9,01,70,4,2,21,35,55,03,03,31,31,01,01,04,04,10,30,3,3,2,2,2,2,4,2,361132340,1361319487,5,3
1,52,105,0023,2,000,001,10350,0,0000,210,2019,02,12,19,52,22,3,2,2,01,00,1,09,22,09,22,15,9,30,70,4,2,21,55,01,03,04,31,31,01,01,04,04,10,10,2,2,1,1,2,2,4,2,360758301,1361314705,3,3
1,52,106,0003,2,000,002,99000,0,0000,208,2019,02,17,13,04,12,2,2,1,00,00,7,00,23,00,23,00,0,20,70,0,4,21,65,35,03,04,31,31,01,01,10,10,70,30,3,3,2,2,2,2,4,2,361334437,1361125252,1,3
1,52,106,0004,2,000,001,00080,1,0000,208,2019,02,18,07,11,11,2,3,1,07,00,1,00,23,00,23,04,3,01,70,4,2,21,35,65,03,04,31,31,01,01,04,04,30,10,3,3,2,1,2,2,2,4,361517691,1361703855,2,3
1,52,109,0011,2,000,003,37000,0,0000,423,2019,01,24,10,56,12,2,3,2,01,00,7,09,22,09,22,14,9,30,70,4,2,21,55,75,03,14,31,01,01,11,10,10,20,10,2,2,2,2,2,2,2,2,355848062,1360414795,5,3
1,52,109,0012,2,000,001,04170,0,0000,207,2019,01,30,19,10,22,1,2,1,14,00,7,00,23,00,23,03,8,01,70,4,2,21,35,45,04,04,31,31,01,01,03,03,10,31,3,3,1,2,2,2,4,2,355705054,1361059885,4,3
1,52,109,0013,2,000,001,37000,0,0000,423,2019,02,03,14,45,12,3,3,2,01,00,7,04,21,09,22,14,9,30,70,4,2,21,55,25,03,03,31,31,01,01,10,10,10,20,2,2,1,1,2,2,4,2,355759812,1360759685,1,3
1,52,109,0014,2,000,001,37000,0,0000,207,2019,01,24,18,08,21,2,3,2,01,00,7,09,22,01,21,15,9,30,70,4,4,21,65,45,03,13,31,31,01,11,03,10,20,10,2,2,2,2,2,2,2,4,355756868,1361150423,5,3
1,52,109,0015,2,000,001,21030,0,0000,207,2019,02,20,19,17,22,3,3,2,01,00,1,09,22,09,22,15,9,30,70,4,2,21,45,45,04,51,31,00,01,00,04,00,50,40,3,3,2,0,2,0,4,2,355844397,1361042500,4,3
1,52,109,0016,2,000,002,00080,1,0000,207,2019,02,02,22,25,22,2,2,1,14,00,7,00,23,00,23,04,9,01,70,1,2,21,01,25,03,04,31,31,01,01,10,10,30,10,2,3,2,2,2,2,2,4,355628978,1361134406,7,3
1,52,111,0005,2,000,002,20530,0,0000,404,2019,01,23,13,06,12,2,3,1,01,00,7,09,22,01,21,15,9,30,70,4,2,21,45,75,04,14,31,31,01,11,03,10,87,56,2,2,1,2,2,2,2,4,354858929,1361214661,4,3
1,52,111,0006,1,001,000,03650,0,0000,209,2019,02,07,18,05,21,2,3,2,14,00,7,00,23,00,23,03,9,01,70,4,2,01,55,75,03,61,31,00,01,00,04,00,80,00,3,0,2,0,2,0,4,1,355209059,1361007674,5,3
1,52,111,0007,2,000,001,37000,0,0000,209,2019,02,13,15,46,12,2,3,1,01,00,7,09,22,09,22,11,9,30,70,5,4,21,65,75,14,36,31,31,11,00,10,10,10,40,3,2,2,0,2,0,4,2,355354041,1361300862,4,3
1,52,111,0008,2,000,002,00080,2,0427,209,2019,01,30,01,10,22,2,3,1,14,00,7,00,23,00,23,05,9,01,70,1,2,21,01,25,17,03,01,31,11,01,10,10,18,60,2,3,1,2,2,2,4,2,355431826,1361131005,4,3
1,52,112,0015,2,000,001,37000,0,0000,202,2019,01,23,13,50,12,2,3,1,14,00,7,00,23,00,23,03,9,01,70,4,2,21,65,65,03,03,31,31,01,01,03,03,10,30,3,3,2,2,2,2,4,2,353842931,1360252463,4,3
1,52,112,0016,2,000,001,37000,0,0000,442,2019,01,08,20,02,22,3,2,2,14,00,7,00,23,00,23,03,9,01,70,5,4,01,25,55,04,61,31,00,01,00,10,00,80,00,3,0,2,0,2,0,4,2,353616400,1355604203,3,3
1,52,112,0017,2,000,001,21500,0,9999,202,2019,01,14,18,36,22,2,2,1,01,00,1,09,22,09,22,15,9,30,70,4,2,21,65,25,03,03,31,31,01,01,03,03,80,80,2,2,2,2,2,2,4,2,353849330,1360350022,2,1
1,52,112,0018,2,000,001,20580,0,0000,202,2019,02,05,18,39,22,1,1,1,07,00,1,00,23,00,23,04,9,01,70,4,2,21,25,45,03,03,31,01,01,01,03,03,10,30,3,3,2,2,2,2,4,2,353856016,1360259808,3,3
1,52,112,0019,2,000,001,37000,0,0000,202,2019,01,31,17,25,21,3,2,2,01,00,7,09,22,00,23,11,9,30,70,5,4,01,25,65,04,61,31,00,01,00,10,00,20,00,3,0,2,0,2,0,4,2,354126828,1360706185,5,3
1,52,112,0020,2,000,001,37000,0,0000,442,2019,02,05,16,28,13,1,3,1,14,00,7,00,23,00,23,03,9,01,70,5,3,01,65,55,03,61,31,00,01,00,10,00,10,00,3,0,2,0,2,0,4,2,353646052,1355350105,3,3
1,52,112,0021,2,000,001,37000,0,0000,202,2019,02,12,16,33,13,1,1,1,14,00,7,00,23,00,23,02,9,01,70,5,4,21,65,01,04,51,31,00,01,00,10,00,50,10,3,3,2,0,2,0,4,2,353732337,1360231757,3,3
1,52,112,0022,2,000,001,37000,0,0000,202,2019,02,18,17,41,21,1,2,1,14,00,7,00,23,00,23,03,9,01,70,4,2,21,75,25,03,03,31,31,01,01,10,10,10,30,3,3,2,2,2,2,4,2,353801173,1360411330,2,3
1,52,113,0007,2,000,001,10310,0,0000,204,2019,02,05,19,10,22,1,3,1,01,00,1,09,22,00,23,15,9,30,70,4,2,01,25,45,04,61,31,00,01,00,04,00,50,00,3,0,2,0,2,0,4,2,352944134,1354518170,3,3
1,52,113,0008,2,000,001,01620,0,0000,204,2019,01,29,07,30,11,2,3,2,13,00,7,00,23,00,23,03,6,01,70,4,2,21,35,35,03,14,31,31,01,11,04,04,30,10,3,3,2,2,2,2,2,4,352724194,1354317744,3,3
1,52,113,0009,2,000,001,37000,0,0000,204,2019,01,07,18,19,22,1,2,1,01,00,7,09,22,00,23,15,9,30,70,5,4,01,01,75,04,61,31,00,01,00,10,00,80,00,3,0,2,0,2,0,4,2,352940689,1354453664,2,3
1,52,113,0010,2,000,001,21620,0,0000,481,2019,02,08,14,20,12,3,2,2,14,00,7,00,23,00,23,02,9,01,70,5,3,21,65,35,04,04,31,31,01,01,10,10,30,10,4,3,2,2,2,2,4,2,352922902,1353233078,6,3
1,52,113,0011,2,000,001,99000,0,0000,501,2019,01,30,10,13,12,1,2,1,00,00,7,00,23,00,23,00,0,20,70,0,4,41,35,00,03,75,31,00,01,00,10,00,30,00,3,0,2,0,2,0,4,0,352742613,1355034199,4,3
1,52,113,0012,2,000,001,01620,0,0000,204,2019,02,15,18,10,21,1,2,1,14,00,7,00,23,00,23,03,9,01,70,4,2,21,01,35,04,04,31,31,01,01,03,03,10,30,3,3,2,2,2,2,4,2,352947763,1354443504,6,3
1,52,113,0013,2,000,001,37000,0,0000,204,2019,02,07,09,40,12,1,2,1,01,00,7,01,22,09,22,15,9,30,70,4,2,21,25,45,03,51,31,00,01,00,10,00,10,20,3,3,2,0,2,0,4,2,352903937,1354521424,5,3
1,52,113,0014,2,000,001,00270,2,7000,481,2019,02,17,19,32,22,2,2,1,07,00,1,00,23,00,23,03,9,01,70,4,2,21,01,45,03,14,31,31,01,11,04,04,10,13,3,3,2,2,2,2,4,2,352914632,1353242094,1,3
1,52,113,0015,2,000,001,01620,0,0000,204,2019,02,02,16,20,12,1,3,1,13,00,7,00,23,00,23,03,6,01,70,4,4,21,45,45,03,04,31,31,01,01,04,04,50,50,2,2,2,1,2,2,4,2,352835756,1354441126,7,3
1,52,113,0017,2,000,001,37000,0,0000,204,2019,02,19,09,01,12,3,2,2,14,00,7,00,23,00,23,03,9,01,70,5,2,21,45,35,03,03,31,31,01,01,04,10,80,40,3,3,2,2,2,2,4,2,352944162,1354458856,3,3
1,52,114,0015,2,000,001,37000,0,0000,201,2019,01,29,11,40,12,5,2,2,14,00,7,00,23,00,23,03,9,01,70,4,2,21,45,65,12,03,01,31,11,01,03,03,10,30,3,3,2,2,2,2,4,2,360244184,1361113964,3,3
1,52,114,0016,2,000,001,37000,0,0000,201,2019,01,31,18,30,22,3,2,2,01,00,7,09,22,00,23,15,9,30,70,5,4,01,35,25,03,61,31,00,01,00,10,00,50,00,3,0,2,0,2,0,4,2,360313687,1361123811,5,3
1,52,114,0017,2,000,001,00080,1,0000,201,2019,01,24,07,33,11,2,2,1,14,00,7,00,23,00,23,05,9,01,70,1,2,21,35,35,12,03,01,31,11,01,10,10,10,13,3,3,2,2,2,2,4,2,360216059,1361347244,5,3
1,52,114,0018,2,000,002,99000,0,0000,201,2019,02,03,14,07,12,3,3,2,00,00,7,00,23,00,23,00,0,20,70,0,4,21,65,35,03,13,31,31,01,11,10,10,60,40,3,3,2,2,2,2,4,2,360846901,1360554534,1,3
1,52,114,0019,2,000,001,10340,0,0000,201,2019,02,05,18,13,21,1,1,1,14,00,1,00,23,00,23,04,9,01,70,4,2,21,45,45,13,04,31,31,11,01,04,04,10,13,3,3,2,2,2,2,4,4,360327342,1361254431,3,3
1,52,114,0020,2,000,001,37000,0,0000,201,2019,01,15,17,30,21,2,2,2,01,00,1,09,22,00,23,15,9,30,70,5,2,01,65,75,03,61,31,00,01,00,01,00,80,00,3,0,2,0,2,0,4,2,360239648,1361114855,3,3
1,52,114,0021,2,000,001,10100,0,0000,201,2019,02,10,11,00,12,5,2,2,14,00,7,00,23,00,23,05,9,01,70,4,2,21,45,01,04,51,31,00,01,00,04,00,40,10,3,3,2,0,2,0,4,2,360325545,1361120120,1,2
1,52,114,0022,2,000,001,37000,0,0000,201,2019,02,13,08,42,12,2,3,2,14,00,7,00,23,00,23,03,9,01,70,4,2,21,45,01,03,04,31,31,01,01,04,04,50,50,2,2,1,1,2,2,2,4,360058932,1361147233,4,3
1,52,114,0023,2,000,001,37000,0,0000,201,2019,02,11,07,55,12,2,3,1,07,00,1,00,23,00,23,03,9,01,70,4,2,21,35,35,03,03,31,31,01,01,04,04,10,30,3,3,2,2,2,2,4,2,360216116,1360906115,2,1
1,52,114,0024,2,000,001,37000,0,0000,201,2019,01,04,01,17,22,1,2,1,14,00,7,00,23,00,23,03,9,01,70,5,4,01,01,00,61,00,00,00,00,00,00,00,00,00,0,0,0,0,0,0,2,0,360254606,1361147249,6,3
1,52,114,0025,2,000,001,10080,0,0000,201,2018,12,28,12,05,12,5,3,4,14,00,7,00,23,00,23,04,8,01,70,4,4,21,65,75,13,04,31,31,11,01,04,04,60,50,2,2,2,2,2,2,4,2,360253576,1360634613,6,3
1,52,114,0026,2,000,002,10340,0,0000,201,2019,01,20,22,57,22,3,3,2,07,00,1,00,23,00,23,04,9,01,70,4,2,21,01,01,04,04,31,31,01,01,03,03,10,30,3,3,2,2,2,2,4,2,360251687,1361200756,1,3
1,52,114,0027,2,000,001,37000,0,0000,201,2019,02,18,07,53,12,2,2,1,01,00,7,01,21,09,22,14,9,30,70,4,3,21,25,55,03,03,31,31,01,01,04,10,80,50,3,3,2,2,2,2,4,2,360212071,1361117257,2,3
1,52,059,0009,2,000,001,43010,1,0507,202,2019,02,26,15,18,12,1,3,1,11,00,7,00,23,00,23,05,8,01,70,1,4,21,45,65,03,13,31,31,01,11,07,07,30,10,3,3,2,2,2,2,2,4,354027648,1360609816,3,3
1,52,059,0010,2,000,001,43010,1,0736,404,2019,03,21,15,49,12,2,3,1,14,00,7,00,23,00,23,04,9,01,70,1,4,21,35,55,03,04,31,31,01,01,07,07,40,10,1,2,1,2,1,2,2,4,355033097,1361143471,5,1
1,52,101,0068,2,000,001,37000,0,0000,201,2019,02,20,15,54,12,3,1,2,14,00,7,00,23,00,23,03,9,01,70,4,2,01,55,01,03,61,31,00,01,00,03,00,50,00,4,0,2,0,2,0,4,2,360441192,1361352790,4,3
1,52,101,0069,2,000,001,37000,0,0000,201,2018,12,07,15,36,12,3,1,2,01,00,7,04,22,09,22,15,9,30,70,4,4,21,35,35,03,51,31,00,01,00,10,00,10,40,3,3,2,0,2,0,4,2,360351931,1361324877,6,3
1,52,101,0070,2,000,001,04160,0,0000,201,2019,02,26,17,37,13,1,2,1,01,00,1,09,22,09,22,15,9,30,70,4,2,21,35,75,04,14,31,31,01,11,04,04,60,50,3,3,2,2,2,2,2,4,360508445,1361504844,3,3
1,52,101,0071,2,000,001,37000,0,0000,201,2019,02,27,14,34,12,1,2,1,07,00,1,00,23,00,23,03,9,01,70,4,2,21,55,45,03,04,31,31,01,01,10,10,60,80,3,3,2,2,2,2,2,4,360444925,1361150152,4,3
1,52,101,0072,2,000,001,37000,0,0000,201,2019,02,25,10,40,12,1,1,1,01,00,1,09,22,09,22,15,9,30,70,4,2,21,55,75,14,51,31,00,11,00,01,00,50,40,3,3,2,0,2,0,4,2,360415287,1361331734,2,3
1,52,101,0073,2,000,001,00080,0,0000,201,2019,02,27,18,12,21,1,2,1,07,00,1,00,23,00,23,05,9,01,70,1,1,21,45,25,03,04,31,31,01,01,10,10,30,10,3,3,2,2,2,2,2,4,360538594,1361503310,4,3
1,52,101,0074,2,000,001,00080,1,0405,201,2019,02,21,18,23,21,3,2,2,14,00,7,00,23,00,23,05,9,01,70,1,2,21,35,01,03,04,31,31,01,01,10,10,30,10,3,3,2,2,2,2,2,4,360536625,1361502993,5,3
1,52,101,0075,2,000,001,37000,0,0000,201,2019,02,01,20,53,22,1,3,1,01,00,7,01,21,09,22,14,9,30,70,4,4,21,65,01,03,04,31,31,01,01,10,03,10,50,2,2,2,1,2,2,4,2,360429653,1361527797,6,3
1,52,101,0076,2,000,001,37000,0,0000,201,2019,03,02,14,30,12,1,1,1,01,00,7,01,22,00,23,15,9,30,70,4,2,01,65,75,03,61,31,00,01,00,03,00,80,00,4,0,2,0,2,0,4,2,360440133,1361303369,7,3
